method,dataset,n_clusters,top_k,test_accuracy,confidence,negative_f1,positive_f1,elapsed
LayerWise_9216_PCA,sst2,1024,1,0.5160550458715596,0.17028425066000677,0.5442764578833692,0.4841075794621027,0.01109004020690918
LayerWise_9216_PCA,sst2,1024,2,0.4805045871559633,0.17028425066000677,0.13714285714285712,0.6283839212469237,0.018068790435791016
LayerWise_9216_PCA,sst2,1024,4,0.49426605504587157,0.17028425066000677,0.12673267326732673,0.6440677966101694,0.017714262008666992
LayerWise_9216_PCA,sst2,1024,8,0.48509174311926606,0.17028425066000677,0.14149139579349904,0.6322686322686323,0.01775670051574707
LayerWise_9216_PCA,sst2,1024,16,0.5240825688073395,0.17028425066000677,0.129979035639413,0.6724546172059984,0.018330097198486328
LayerWise_9216_PCA,sst2,1024,32,0.5229357798165137,0.17028425066000677,0.09956709956709957,0.6755070202808112,0.0180666446685791
LayerWise_9216_PCA,sst2,1024,64,0.5172018348623854,0.17028425066000677,0.06651884700665188,0.674400618716164,0.01838064193725586
LayerWise_9216_PCA,sst2,1024,128,0.5057339449541285,0.17028425066000677,0.022675736961451247,0.669224865694551,0.018926620483398438
LayerWise_9216_PCA,sst2,1024,256,0.5091743119266054,0.17028425066000677,0.0,0.6747720364741641,0.019650936126708984
LayerWise_9216_PCA,sst2,1024,512,0.5091743119266054,0.17028425066000677,0.0,0.6747720364741641,0.02112412452697754
LayerWise_768_PCA,imdb,2,1,0.5146,0.025150810751799597,0.5767500261588364,0.431056308312626,0.21512961387634277
LayerWise_768_PCA,imdb,4,1,0.53856,0.1234884357541693,0.48928634673277843,0.5791624106230848,0.21547317504882812
